fpVal, endTimeNanos, startTimeNanos, modifiedTimeMillis
87,1639125661000000000,1639125661000000000,1639435043260
86,1639125721000000000,1639125721000000000,1639435043260
83,1639125781000000000,1639125781000000000,1639435043260
80,1639125841000000000,1639125841000000000,1639435043260
80,1639125901000000000,1639125901000000000,1639435043260
86,1639125961000000000,1639125961000000000,1639435043260
81,1639126021000000000,1639126021000000000,1639435043260
83,1639126081000000000,1639126081000000000,1639435043260
84,1639126141000000000,1639126141000000000,1639435043260
81,1639126201000000000,1639126201000000000,1639435043260
79,1639126261000000000,1639126261000000000,1639435043260
85,1639126321000000000,1639126321000000000,1639435043260
90,1639126381000000000,1639126381000000000,1639435043260
88,1639126441000000000,1639126441000000000,1639435043260
107,1639126501000000000,1639126501000000000,1639435043260
94,1639126561000000000,1639126561000000000,1639435043260
110,1639126621000000000,1639126621000000000,1639435043260
89,1639126681000000000,1639126681000000000,1639435043260
115,1639126741000000000,1639126741000000000,1639435043260
117,1639126801000000000,1639126801000000000,1639435043260
90,1639126861000000000,1639126861000000000,1639435043260
93,1639126921000000000,1639126921000000000,1639435043260
94,1639126981000000000,1639126981000000000,1639435043260
106,1639127041000000000,1639127041000000000,1639435043260
85,1639127101000000000,1639127101000000000,1639435043260
85,1639127161000000000,1639127161000000000,1639435043260
85,1639127221000000000,1639127221000000000,1639435043260
81,1639127281000000000,1639127281000000000,1639435043260
86,1639127341000000000,1639127341000000000,1639435043260
87,1639127401000000000,1639127401000000000,1639435043260
94,1639127461000000000,1639127461000000000,1639435043260
106,1639127521000000000,1639127521000000000,1639435043260
111,1639127581000000000,1639127581000000000,1639435043260
95,1639127641000000000,1639127641000000000,1639435043260
97,1639127701000000000,1639127701000000000,1639435043260
95,1639127761000000000,1639127761000000000,1639435043260
96,1639127821000000000,1639127821000000000,1639435043260
92,1639127881000000000,1639127881000000000,1639435043260
101,1639127941000000000,1639127941000000000,1639435043260
100,1639128001000000000,1639128001000000000,1639435043260
108,1639128061000000000,1639128061000000000,1639435043260
101,1639128121000000000,1639128121000000000,1639435043260
98,1639128181000000000,1639128181000000000,1639435043260
97,1639128241000000000,1639128241000000000,1639435043260
113,1639128301000000000,1639128301000000000,1639435043260
116,1639128361000000000,1639128361000000000,1639435043260
109,1639128421000000000,1639128421000000000,1639435043260
93,1639128481000000000,1639128481000000000,1639435043260
99,1639128541000000000,1639128541000000000,1639435043260
92,1639128601000000000,1639128601000000000,1639435043260
92,1639128661000000000,1639128661000000000,1639435043260
95,1639128721000000000,1639128721000000000,1639435043260
103,1639128781000000000,1639128781000000000,1639435043260
105,1639128841000000000,1639128841000000000,1639435043260
91,1639128901000000000,1639128901000000000,1639435043260
90,1639128961000000000,1639128961000000000,1639435043260
108,1639129021000000000,1639129021000000000,1639435043260
91,1639129081000000000,1639129081000000000,1639435043260
94,1639129141000000000,1639129141000000000,1639435043260
97,1639129201000000000,1639129201000000000,1639435043260
95,1639129261000000000,1639129261000000000,1639435043260
88,1639129321000000000,1639129321000000000,1639435043260
91,1639129381000000000,1639129381000000000,1639435043260
94,1639129441000000000,1639129441000000000,1639435043260
95,1639129501000000000,1639129501000000000,1639435043260
91,1639129561000000000,1639129561000000000,1639435043260
92,1639129621000000000,1639129621000000000,1639435043260
98,1639129681000000000,1639129681000000000,1639435043260
71,1639129741000000000,1639129741000000000,1639435043260
91,1639129801000000000,1639129801000000000,1639435043260
92,1639129861000000000,1639129861000000000,1639435043260
85,1639129921000000000,1639129921000000000,1639435043260
97,1639129981000000000,1639129981000000000,1639435043260
105,1639130041000000000,1639130041000000000,1639435043260
102,1639130101000000000,1639130101000000000,1639435043260
110,1639130161000000000,1639130161000000000,1639435043260
107,1639130221000000000,1639130221000000000,1639435043260
84,1639130281000000000,1639130281000000000,1639435043260
97,1639130341000000000,1639130341000000000,1639435043260
110,1639130401000000000,1639130401000000000,1639435043260
112,1639130461000000000,1639130461000000000,1639435043260
111,1639130521000000000,1639130521000000000,1639435043260
112,1639130581000000000,1639130581000000000,1639435043260
122,1639130641000000000,1639130641000000000,1639435043260
123,1639130701000000000,1639130701000000000,1639435043260
119,1639130761000000000,1639130761000000000,1639435043260
124,1639130821000000000,1639130821000000000,1639435043260
121,1639130881000000000,1639130881000000000,1639435043260
116,1639130941000000000,1639130941000000000,1639435043260
112,1639131001000000000,1639131001000000000,1639435043260
106,1639131061000000000,1639131061000000000,1639435043260
104,1639131121000000000,1639131121000000000,1639435043260
104,1639131181000000000,1639131181000000000,1639435043260
105,1639131241000000000,1639131241000000000,1639435043260
101,1639131301000000000,1639131301000000000,1639435043260
98,1639131361000000000,1639131361000000000,1639435043260
107,1639131421000000000,1639131421000000000,1639435043260
100,1639131481000000000,1639131481000000000,1639435043260
100,1639131541000000000,1639131541000000000,1639435043260
103,1639131601000000000,1639131601000000000,1639435043260
96,1639131661000000000,1639131661000000000,1639435043260
98,1639131721000000000,1639131721000000000,1639435043260
104,1639131781000000000,1639131781000000000,1639435043260
103,1639131841000000000,1639131841000000000,1639435043260
105,1639131901000000000,1639131901000000000,1639435043260
112,1639131961000000000,1639131961000000000,1639435043260
112,1639132021000000000,1639132021000000000,1639435043260
88,1639132081000000000,1639132081000000000,1639435043260
96,1639132141000000000,1639132141000000000,1639435043260
87,1639132201000000000,1639132201000000000,1639435043260
91,1639132261000000000,1639132261000000000,1639435043260
95,1639132321000000000,1639132321000000000,1639435043260
97,1639132381000000000,1639132381000000000,1639435043260
93,1639132441000000000,1639132441000000000,1639435043260
98,1639132501000000000,1639132501000000000,1639435043260
89,1639132561000000000,1639132561000000000,1639435043260
90,1639132621000000000,1639132621000000000,1639435043260
101,1639132681000000000,1639132681000000000,1639435043260
103,1639132741000000000,1639132741000000000,1639435043260
100,1639132801000000000,1639132801000000000,1639435043260
108,1639132861000000000,1639132861000000000,1639435043260
99,1639132921000000000,1639132921000000000,1639435043260
88,1639132981000000000,1639132981000000000,1639435043260
60,1639133041000000000,1639133041000000000,1639435043260
92,1639133101000000000,1639133101000000000,1639435043260
93,1639133161000000000,1639133161000000000,1639435043260
94,1639133221000000000,1639133221000000000,1639435043260
97,1639133281000000000,1639133281000000000,1639435043260
94,1639133341000000000,1639133341000000000,1639435043260
93,1639133401000000000,1639133401000000000,1639435043260
98,1639133461000000000,1639133461000000000,1639435043260
95,1639133521000000000,1639133521000000000,1639435043260
88,1639133581000000000,1639133581000000000,1639435043260
90,1639133641000000000,1639133641000000000,1639435043260
95,1639133701000000000,1639133701000000000,1639435043260
88,1639133761000000000,1639133761000000000,1639435043260
90,1639133821000000000,1639133821000000000,1639435043260
88,1639133881000000000,1639133881000000000,1639435043260
93,1639133941000000000,1639133941000000000,1639435043260
92,1639134001000000000,1639134001000000000,1639435043260
91,1639134061000000000,1639134061000000000,1639435043260
89,1639134121000000000,1639134121000000000,1639435043260
94,1639134181000000000,1639134181000000000,1639435043260
94,1639134241000000000,1639134241000000000,1639435043260
93,1639134301000000000,1639134301000000000,1639435043260
91,1639134361000000000,1639134361000000000,1639435043260
91,1639134421000000000,1639134421000000000,1639435043260
91,1639134481000000000,1639134481000000000,1639435043260
91,1639134541000000000,1639134541000000000,1639435043260
90,1639134601000000000,1639134601000000000,1639435043260
90,1639134661000000000,1639134661000000000,1639435043260
90,1639134721000000000,1639134721000000000,1639435043260
94,1639134781000000000,1639134781000000000,1639435043260
92,1639134841000000000,1639134841000000000,1639435043260
87,1639134901000000000,1639134901000000000,1639435043260
88,1639134961000000000,1639134961000000000,1639435043260
88,1639135021000000000,1639135021000000000,1639435043260
85,1639135081000000000,1639135081000000000,1639435043260
91,1639135141000000000,1639135141000000000,1639435043260
90,1639135201000000000,1639135201000000000,1639435043260
87,1639135261000000000,1639135261000000000,1639435043260
90,1639135321000000000,1639135321000000000,1639435043260
88,1639135381000000000,1639135381000000000,1639435043260
89,1639135441000000000,1639135441000000000,1639435043260
86,1639135501000000000,1639135501000000000,1639435043260
81,1639135561000000000,1639135561000000000,1639435043260
88,1639135621000000000,1639135621000000000,1639435043260
90,1639135681000000000,1639135681000000000,1639435043260
86,1639135741000000000,1639135741000000000,1639435043260
90,1639135801000000000,1639135801000000000,1639435043260
90,1639135861000000000,1639135861000000000,1639435043260
89,1639135921000000000,1639135921000000000,1639435043260
82,1639135981000000000,1639135981000000000,1639435043260
76,1639136041000000000,1639136041000000000,1639435043260
84,1639136101000000000,1639136101000000000,1639435043260
92,1639136161000000000,1639136161000000000,1639435043260
84,1639136221000000000,1639136221000000000,1639435043260
97,1639136281000000000,1639136281000000000,1639435043260
89,1639136341000000000,1639136341000000000,1639435043260
81,1639136401000000000,1639136401000000000,1639435043260
80,1639136461000000000,1639136461000000000,1639435043260
78,1639136521000000000,1639136521000000000,1639435043260
85,1639136581000000000,1639136581000000000,1639435043260
86,1639136641000000000,1639136641000000000,1639435043260
86,1639136701000000000,1639136701000000000,1639435043260
80,1639136761000000000,1639136761000000000,1639435043260
81,1639136821000000000,1639136821000000000,1639435043260
99,1639136881000000000,1639136881000000000,1639435043260
81,1639136941000000000,1639136941000000000,1639435043260
91,1639137001000000000,1639137001000000000,1639435043260
74,1639137061000000000,1639137061000000000,1639435043260
74,1639137121000000000,1639137121000000000,1639435043260
89,1639137181000000000,1639137181000000000,1639435043260
100,1639137241000000000,1639137241000000000,1639435043260
108,1639137301000000000,1639137301000000000,1639435043260
89,1639137361000000000,1639137361000000000,1639435043260
88,1639137421000000000,1639137421000000000,1639435043260
84,1639137481000000000,1639137481000000000,1639435043260
83,1639137541000000000,1639137541000000000,1639435043260
90,1639137601000000000,1639137601000000000,1639435043260
95,1639137661000000000,1639137661000000000,1639435043260
92,1639137721000000000,1639137721000000000,1639435043260
94,1639137781000000000,1639137781000000000,1639435043260
99,1639137841000000000,1639137841000000000,1639435043260
97,1639137901000000000,1639137901000000000,1639435043260
96,1639137961000000000,1639137961000000000,1639435043260
110,1639138021000000000,1639138021000000000,1639435043260
108,1639138081000000000,1639138081000000000,1639435043260
